item,ordqty_norm,shipqty_norm,unit_fill_rate_pct
DMT222030,1.0,1.0,100.0
DMT44004,21.0,21.0,100.0
SAN89084,177.0,177.0,100.0
SAN89086,156.0,156.0,100.0
SAN95100,185.0,185.0,100.0
SAN95103,251.0,251.0,100.0
SAN95201,632.0,632.0,100.0
SAU00172,6.0,6.0,100.0
DIX50402,3.0,3.0,100.0
DIX80128,271.0,271.0,100.0
DIX80614,16.0,16.0,100.0
DIX80660,151.0,151.0,100.0
DIX80733,38.0,38.0,100.0
DIX80734,39.0,39.0,100.0
DIX81350,11.0,11.0,100.0
DIX10705,45.0,45.0,100.0
SAU12017,73.0,73.0,100.0
DIX10707,51.0,51.0,100.0
DIX10709,24.0,24.0,100.0
DIX13040,220.0,220.0,100.0
DIX16016,20.0,20.0,100.0
DIX24240,9.0,9.0,100.0
DIX26120,5.0,5.0,100.0
DIX26152,453.0,453.0,100.0
DIX26153,79.0,79.0,100.0
DIX26240,11.0,11.0,100.0
SAN89083,808.0,808.0,100.0
PAP67004,106.0,106.0,100.0
PAP67202,255.0,255.0,100.0
PAP67204,264.0,264.0,100.0
PAP69072,173.0,173.0,100.0
PAP69074,16.0,16.0,100.0
PAP70102,163.0,163.0,100.0
PAP70124,194.0,194.0,100.0
IRS122275,143.0,143.0,100.0
IRS124526,3.0,3.0,100.0
IRS124707,24.0,24.0,100.0
IRS130601,386.0,386.0,100.0
DGV6010100,10.0,10.0,100.0
DGV6010400,9.0,9.0,100.0
DIA113R102,5.0,5.0,100.0
SAU31620,8.0,8.0,100.0
SAU31622,2.0,2.0,100.0
DIX00080,76.0,76.0,100.0
DIX00400,72.0,72.0,100.0
DIX01400,48.0,48.0,100.0
DIX10701,48.0,48.0,100.0
DIX10704,41.0,41.0,100.0
DEFOPS104,123.0,123.0,100.0
SAU99589,312.0,312.0,100.0
SAU99601,755.0,755.0,100.0
SAU99602,756.0,756.0,100.0
SAU99606,1549.0,1549.0,100.0
SAU99649,3441.0,3441.0,100.0
SAU99655,1619.0,1619.0,100.0
DGELA40R-KA,20.0,20.0,100.0
DGELA60R-KA,24.0,24.0,100.0
DGELN14X-AA,9.0,9.0,100.0
DGELN17X-AA,3.0,3.0,100.0
DGV1010800,1.0,1.0,100.0
DGV1012000,2.0,2.0,100.0
DGV1013000,9.0,9.0,100.0
DGV1051100,6.0,6.0,100.0
DEFCM43433F,13.0,13.0,100.0
DEFCM43443F,15.0,15.0,100.0
SBK149899,33.0,33.0,100.0
SBK153961,67.0,67.0,100.0
SBK153966,92.0,92.0,100.0
SBK159349,29.0,29.0,100.0
SBK159355,101.0,101.0,100.0
SBK159370,10.0,10.0,100.0
SBK172048,5.0,5.0,100.0
SBK173129,3.0,3.0,100.0
SBK176153,10.0,10.0,100.0
DEFCMF14233,28.0,28.0,100.0
DEFCMF14433F,14.0,14.0,100.0
DEFCMF14443F,13.0,13.0,100.0
SBK247491,32.0,32.0,100.0
SBK258195,400.0,400.0,100.0
SBK259513,540.0,540.0,100.0
SBK259515,480.0,480.0,100.0
SEEICU-7,37.0,37.0,100.0
SEEN26,8.0,8.0,100.0
SEEPV18-180,26.0,26.0,100.0
SEERR1218,35.0,35.0,100.0
DEFCM24113,16.0,16.0,100.0
DEFCM24233,4.0,4.0,100.0
DEFCM33443F,171.0,171.0,100.0
DEFCM34443F,109.0,109.0,100.0
PAP64896,275.0,275.0,100.0
PAP66000,669.0,669.0,100.0
PAP66010,487.0,487.0,100.0
PAP66055,1326.0,1326.0,100.0
PAP66057,1202.0,1202.0,100.0
PAP66376,25.0,25.0,100.0
ITA30000,33.0,33.0,100.0
ITA30001,21.0,21.0,100.0
ITA30004,73.0,73.0,100.0
ITA30006,113.0,113.0,100.0
ITA30010,45.0,45.0,100.0
ITA30011,45.0,45.0,100.0
ITA30012,5.0,5.0,100.0
ITA30013,20.0,20.0,100.0
ITA30014,23.0,23.0,100.0
DEFCM14113,17.0,17.0,100.0
DEFCM14233,58.0,58.0,100.0
SEL10185,15217.0,15217.0,100.0
SEL10189,3907.0,3907.0,100.0
DEFCM17233,10.0,10.0,100.0
DEFCM17243,24.0,24.0,100.0
DEFCM17433F,13.0,13.0,100.0
DEFCM17443F,18.0,18.0,100.0
DEFCM17723,10.0,10.0,100.0
DEFCM17743,22.0,22.0,100.0
SBK247490,43.0,43.0,100.0
SEL10600,564.0,564.0,100.0
SEL21486,4519.0,4519.0,100.0
DEF77501,1837.0,1837.0,100.0
DEF790901,6.0,6.0,100.0
DEFCM11232,119.0,119.0,100.0
DEFCM11442F,93.0,93.0,100.0
DEFCM13113,100.0,100.0,100.0
DEFCM13433F,22.0,22.0,100.0
DEFCM13443F,46.0,46.0,100.0
DEF67800,115.0,115.0,100.0
SEL39093,68.0,68.0,100.0
SEL39095,117.0,117.0,100.0
SEL39096,219.0,219.0,100.0
SEL39262,25.0,25.0,100.0
SEL39263,36.0,36.0,100.0
DEF69701,510.0,510.0,100.0
DEF69901P,36.0,36.0,100.0
DEF70801,209.0,209.0,100.0
DEF73102,388.0,388.0,100.0
ITA30015,5.0,5.0,100.0
ITA30020,44.0,44.0,100.0
ITA30021,71.0,71.0,100.0
ITA30022,41.0,41.0,100.0
PAP64111,188.0,188.0,100.0
PAP64211,92.0,92.0,100.0
PAP64301,19635.0,19635.0,100.0
PAP64588,16.0,16.0,100.0
ITA30029,7.0,7.0,100.0
ITA30033,82.0,82.0,100.0
ITA30034,106.0,106.0,100.0
ITA30035,77.0,77.0,100.0
ITA30036,127.0,127.0,100.0
ITA30055,70.0,70.0,100.0
ITA30056,9.0,9.0,100.0
DEF590601,44.0,44.0,100.0
DEF596301,54.0,54.0,100.0
SEL48561,202.0,202.0,100.0
DEF599401,23.0,23.0,100.0
DEF60001,39.0,39.0,100.0
DEF62102,65.0,65.0,100.0
DEF63001,18.0,18.0,100.0
DEF64302,178.0,178.0,100.0
DEF67701,18.0,18.0,100.0
DEF52809,33.0,33.0,100.0
DEF53601,56.0,56.0,100.0
SEL49380,3.0,3.0,100.0
SEL49383,5.0,5.0,100.0
SEL49386,1.0,1.0,100.0
SEL49392,2.0,2.0,100.0
SEL49395,4.0,4.0,100.0
SEL50775,48.0,48.0,100.0
DEF542190,24.0,24.0,100.0
DEF56001,62.0,62.0,100.0
DEF56201,53.0,53.0,100.0
DEF56801,60.0,60.0,100.0
DEF58001,11.0,11.0,100.0
ITYAQR-7BP,18.0,18.0,100.0
ITYCI-24,4.0,4.0,100.0
ITYCI-48,1.0,1.0,100.0
PAP63241,2.0,2.0,100.0
PAP637-01,2302.0,2302.0,100.0
PAP64001,579.0,579.0,100.0
PAP64002,200.0,200.0,100.0
PAP64008,1075.0,1075.0,100.0
PAP64016,3.0,3.0,100.0
PAP64051,310.0,310.0,100.0
PAP64052,171.0,171.0,100.0
SEL63048,1196.0,1196.0,100.0
SEL85922,145.0,145.0,100.0
SEL85949,198.0,198.0,100.0
SEL85985,189.0,189.0,100.0
SEL86027,154.0,154.0,100.0
DEF41590,61.0,61.0,100.0
DEF41890,35.0,35.0,100.0
DEF50101,422.0,422.0,100.0
DEF20103OP,5.0,5.0,100.0
DEF20303OP,4.0,4.0,100.0
DEF20403OP,32.0,32.0,100.0
DEF20503OP,31.0,31.0,100.0
DEF20603OP,53.0,53.0,100.0
DEF20903OP,52.0,52.0,100.0
DEF21603OP,8.0,8.0,100.0
SEL91145,310.0,310.0,100.0
SEL97075,3.0,3.0,100.0
SEL97078,4.0,4.0,100.0
SEL97081,4.0,4.0,100.0
SELIQH000-10,3.0,3.0,100.0
SELIQH000-40,4.0,4.0,100.0
SELIQH000-60,1.0,1.0,100.0
SELIQWUS00-15,2.0,2.0,100.0
SEL63045,2902.0,2902.0,100.0
DBL2264YW,55.0,55.0,100.0
DBL2344,196.0,196.0,100.0
DBL2417,3.0,3.0,100.0
DBL2418-19,16.0,16.0,100.0
DBL2419-02,7.0,7.0,100.0
DBL2960-23,105.0,105.0,100.0
DBL5539-37,19.0,19.0,100.0
DBL5548-00,5.0,5.0,100.0
DBL5555-10,25.0,25.0,100.0
DBL5565,9.0,9.0,100.0
DBL5612-00,3.0,3.0,100.0
DBL5612-01,45.0,45.0,100.0
DBL5658-CA,204.0,204.0,100.0
DBL5666-10,129.0,129.0,100.0
DBL5696,31.0,31.0,100.0
PAP58164,832.0,832.0,100.0
PAP612-01,505.0,505.0,100.0
PAP631-01,16903.0,16903.0,100.0
PAP63240,11.0,11.0,100.0
ITYES1211,41.0,41.0,100.0
ITYES1214,6.0,6.0,100.0
ITYEX-12BU,17.0,17.0,100.0
ITYOHR6-BK,126.0,126.0,100.0
ITYOHR8-BK,45.0,45.0,100.0
ITYST-2GY,1.0,1.0,100.0
ITYST-2PU,1.0,1.0,100.0
DAXN17000L,183.0,183.0,100.0
DAXN17001L,19.0,19.0,100.0
SET1164,42.0,42.0,100.0
DAXN17001N,317.0,317.0,100.0
DAXN17002N,192.0,192.0,100.0
DBL2203BE,1162.0,1162.0,100.0
DBL2203GY,340.0,340.0,100.0
DBL2214BE,742.0,742.0,100.0
DBL2264GN,43.0,43.0,100.0
DBL2264RD,31.0,31.0,100.0
SET2634-P,13.0,13.0,100.0
SET2660-P,6.0,6.0,100.0
SET3020,19.0,19.0,100.0
SET3021,20.0,20.0,100.0
SET711,96.0,96.0,100.0
DAX1826L3T,126.0,126.0,100.0
DAX2703S8X,4.0,4.0,100.0
DAXN15782ST,28.0,28.0,100.0
DAXN15783NT,126.0,126.0,100.0
DAXN15786HT,80.0,80.0,100.0
DAXN15907B,68.0,68.0,100.0
DAXN15908NT,1.0,1.0,100.0
ITYST-3GY,5.0,5.0,100.0
ITYSTC-12,418.0,418.0,100.0
ITYSTC-15,6.0,6.0,100.0
ITYSTC-8,398.0,398.0,100.0
ITYXP-6R,1.0,1.0,100.0
JDKA66656,2.0,2.0,100.0
CVR09225,92.0,92.0,100.0
CVR09785,74.0,74.0,100.0
DAX1511T,209.0,209.0,100.0
DAX182114T,15.0,15.0,100.0
SHA1001,431.0,431.0,100.0
SHA1006,638.0,638.0,100.0
SHA1008,632.0,632.0,100.0
SHA1026,113.0,113.0,100.0
SHA1047,363.0,363.0,100.0
SHA1071,394.0,394.0,100.0
JDKC66524,209.0,209.0,100.0
JDKD67003,75.0,75.0,100.0
JDKE66857,144.0,144.0,100.0
PAP564-01,23114.0,23114.0,100.0
PAP570-01,1149.0,1149.0,100.0
JDKF67010,968.0,968.0,100.0
JDKF99035,169.0,169.0,100.0
JDKJ66527,59.0,59.0,100.0
SHA1332,167.0,167.0,100.0
SHA1334,134.0,134.0,100.0
SHA1103,401.0,401.0,100.0
SHA1112,326.0,326.0,100.0
SHA1117,200.0,200.0,100.0
SHA11303,194.0,194.0,100.0
SHA11363,138.0,138.0,100.0
SHA11409,125.0,125.0,100.0
CVR09215,69.0,69.0,100.0
CUI60004,2.0,2.0,100.0
CUI63300,3.0,3.0,100.0
CVR07212,98.0,98.0,100.0
CVR08211,162.0,162.0,100.0
CVR08212,62.0,62.0,100.0
SHA1201,105.0,105.0,100.0
SHA1205,377.0,377.0,100.0
SHA1211,239.0,239.0,100.0
SHA1214,237.0,237.0,100.0
SHA1215,153.0,153.0,100.0
SHA1216,118.0,118.0,100.0
SHA1218,198.0,198.0,100.0
SHA1219,258.0,258.0,100.0
SHA1221,325.0,325.0,100.0
SHA1223,351.0,351.0,100.0
SHA1359,996.0,996.0,100.0
SHA1360,417.0,417.0,100.0
SHA1361,96.0,96.0,100.0
SHA1362,358.0,358.0,100.0
SHA1650,392.0,392.0,100.0
SHA2022,886.0,886.0,100.0
SHA2024,377.0,377.0,100.0
SHA2025,243.0,243.0,100.0
SHA2026,512.0,512.0,100.0
SHA2027,735.0,735.0,100.0
SHA2028,238.0,238.0,100.0
SHA2029,542.0,542.0,100.0
SHA2030,494.0,494.0,100.0
CUI15052,16.0,16.0,100.0
CUI12220,79.0,79.0,100.0
CUI13315,1.0,1.0,100.0
CUI14028,69.0,69.0,100.0
CUI14031,36.0,36.0,100.0
CUI15001,158.0,158.0,100.0
CUI15051,43.0,43.0,100.0
SHA2031,325.0,325.0,100.0
SHA2032,316.0,316.0,100.0
SHA22011,313.0,313.0,100.0
SHA22112,1741.0,1741.0,100.0
SHA22402,34.0,34.0,100.0
SHA40140,6.0,6.0,100.0
SHA1350,670.0,670.0,100.0
CSOTR18SR,9.0,9.0,100.0
CSOXR12WE2S,578.0,578.0,100.0
CSOXR18WE2S,243.0,243.0,100.0
CSOXR6XS,75.0,75.0,100.0
CSOXR9AX,47.0,47.0,100.0
CSOXR9WE2S,863.0,863.0,100.0
CSOXR9X2S,460.0,460.0,100.0
SHA40310,2.0,2.0,100.0
SHA40350,1.0,1.0,100.0
SHA40410,12.0,12.0,100.0
SHA40440,11.0,11.0,100.0
SHA40601,6.0,6.0,100.0
SHA42112,4.0,4.0,100.0
CUI12210,62.0,62.0,100.0
CUI12218,115.0,115.0,100.0
JDKK66652,43.0,43.0,100.0
JDKK67030,15.0,15.0,100.0
JOJ29152,10.0,10.0,100.0
JOJ3601,150.0,150.0,100.0
PAP54383,40.0,40.0,100.0
PAP54384,5.0,5.0,100.0
PAP56024,93.0,93.0,100.0
PAP56025,107.0,107.0,100.0
PAP56030,45.0,45.0,100.0
PAP56031,8.0,8.0,100.0
PAP56033,381.0,381.0,100.0
PAP56034,305.0,305.0,100.0
CSOKL780,156.0,156.0,100.0
CSOPCR-275,18.0,18.0,100.0
CSOSL-200TE,13.0,13.0,100.0
SHA42412,23.0,23.0,100.0
SHA51111,54.0,54.0,100.0
SHA52112,59.0,59.0,100.0
SHA66210,207.0,207.0,100.0
SHA66211,766.0,766.0,100.0
SHA66213,128.0,128.0,100.0
SHA72012,146.0,146.0,100.0
SHA81041,78.0,78.0,100.0
CSOTR18BU,19.0,19.0,100.0
CSOTR18RD,13.0,13.0,100.0
CRO8562-4,54.0,54.0,100.0
CRO885-1,7.0,7.0,100.0
CRO885-3,12.0,12.0,100.0
CROELD472-4,5.0,5.0,100.0
CSOADA95100,79.0,79.0,100.0
CSOCE-T100,3.0,3.0,100.0
CSOCW-75,23.0,23.0,100.0
CSOCW50,6.0,6.0,100.0
CSODM-1200TE,438.0,438.0,100.0
CSODR-250HD,225.0,225.0,100.0
CSOFX9750,5.0,5.0,100.0
CRO802-4,2.0,2.0,100.0
CRO812-1,103.0,103.0,100.0
CRO812-6,38.0,38.0,100.0
CRO8403,19.0,19.0,100.0
CRO8406,20.0,20.0,100.0
CRO8442,199.0,199.0,100.0
CRO8444,492.0,492.0,100.0
CRO8511,1866.0,1866.0,100.0
CRO8512,595.0,595.0,100.0
CRO8513,1441.0,1441.0,100.0
CRO8514,530.0,530.0,100.0
CRO8514-2,301.0,301.0,100.0
CRO8516-1,405.0,405.0,100.0
PAP50383,14.0,14.0,100.0
PAP52401N,11.0,11.0,100.0
PAP52411N,22.0,22.0,100.0
PAP52501,115.0,115.0,100.0
PAP52601,215.0,215.0,100.0
PAP53403CD,101.0,101.0,100.0
PAP54369,7.0,7.0,100.0
PAP54373,1.0,1.0,100.0
JOJ3937,47.0,47.0,100.0
JOJ4421,11.0,11.0,100.0
JOJ4444,571.0,571.0,100.0
CRO3502,101.0,101.0,100.0
CRO450105,105.0,105.0,100.0
CRO4502,181.0,181.0,100.0
CRO472-1,29.0,29.0,100.0
CRO475-2,8.0,8.0,100.0
CRO5201,4.0,4.0,100.0
CRO522-1/5,8.0,8.0,100.0
CRO5224,9.0,9.0,100.0
CRO532,10.0,10.0,100.0
CRO552,2.0,2.0,100.0
CRO572,7.0,7.0,100.0
CRO582,11.0,11.0,100.0
CRO585,16.0,16.0,100.0
CRO8004-28,20.0,20.0,100.0
SHF612-1,3.0,3.0,100.0
SHR20F640,2.0,2.0,100.0
SHR25RS100,3.0,3.0,100.0
CRD67518,1306.0,1306.0,100.0
CRD67813,695.0,695.0,100.0
CRD68218,306.0,306.0,100.0
CRD84007,1656.0,1656.0,100.0
CRO150105,14.0,14.0,100.0
CRO1502,10.0,10.0,100.0
CRO220105,56.0,56.0,100.0
CRO240105,36.0,36.0,100.0
CRO2502,115.0,115.0,100.0
JOJ4446,6.0,6.0,100.0
JOJ4474,68.0,68.0,100.0
JOJ4530,2.0,2.0,100.0
JOJ4535,3.0,3.0,100.0
JOJ4634,401.0,401.0,100.0
JOJ4708,6.0,6.0,100.0
JOJ5050,182.0,182.0,100.0
PAP46389,222.0,222.0,100.0
PAP46391,66.0,66.0,100.0
PAP46392,117.0,117.0,100.0
PAP46509,355.0,355.0,100.0
PAP46510,264.0,264.0,100.0
CRD61013,7786.0,7786.0,100.0
CRD61018,4554.0,4554.0,100.0
CRD61213,2159.0,2159.0,100.0
SHRAJ-T20B,9.0,9.0,100.0
SHRAL1651CS,7.0,7.0,100.0
SHRAL1661CS,1.0,1.0,100.0
CRD67213,389.0,389.0,100.0
CRD67218,414.0,414.0,100.0
CRD67313,887.0,887.0,100.0
SHRAL80DR,12.0,12.0,100.0
SHRDVRW2U,1.0,1.0,100.0
SHREL1192BL,210.0,210.0,100.0
SHREL2139HB,128.0,128.0,100.0
CRD60118,2069.0,2069.0,100.0
CRD60509,392.0,392.0,100.0
CRD60806,1094.0,1094.0,100.0
PAP491-24,342.0,342.0,100.0
PAP493-14,27.0,27.0,100.0
PAP33336,4.0,4.0,100.0
PAP334-11,732.0,732.0,100.0
PAP336-11,3410.0,3410.0,100.0
PAP337-11,604.0,604.0,100.0
PAP34503,356.0,356.0,100.0
PAP393-01,3743.0,3743.0,100.0
PAP41201,354.0,354.0,100.0
PAP431-24,85.0,85.0,100.0
PAP433-24,221.0,221.0,100.0
PAP45474,762.0,762.0,100.0
SHREL244MB,168.0,168.0,100.0
SHREL334MB,337.0,337.0,100.0
SHREL480SB,97.0,97.0,100.0
CRD26341,28.0,28.0,100.0
CRD50032,135.0,135.0,100.0
CRD50037,203.0,203.0,100.0
CRD50140,237.0,237.0,100.0
CRD51532,492.0,492.0,100.0
CRD21510,442.0,442.0,100.0
CRD21800,121.0,121.0,100.0
CRD26300,1280.0,1280.0,100.0
SHREL9900C,6.0,6.0,100.0
SHRFO-21BC,37.0,37.0,100.0
SHRFO-25CC,4.0,4.0,100.0
SHRFO-26DR,3.0,3.0,100.0
SHRFO-28ND,15.0,15.0,100.0
SHRFO-29DR,20.0,20.0,100.0
SHREL2192RII,365.0,365.0,100.0
PAP29014,142.0,142.0,100.0
PAP29015,18.0,18.0,100.0
PAP31005,161.0,161.0,100.0
PAP331-11,11498.0,11498.0,100.0
PAP333-11,12180.0,12180.0,100.0
PAP33334,19.0,19.0,100.0
JOJ5685,81.0,81.0,100.0
JOJ5711,403.0,403.0,100.0
JOJ8140,343.0,343.0,100.0
JOJ8142,446.0,446.0,100.0
JOJ8144,54.0,54.0,100.0
JOJ8162,53.0,53.0,100.0
JOJ8228,298.0,298.0,100.0
SHRFO-32TD,4.0,4.0,100.0
SHRFO-35TD,10.0,10.0,100.0
SHRFO-40CG,10.0,10.0,100.0
SHRFO-4400,1.0,1.0,100.0
SHRFO-47DR,78.0,78.0,100.0
SHRFO-47ND,271.0,271.0,100.0
SHRFO-48DR,2.0,2.0,100.0
SHRFO-52NT,1.0,1.0,100.0
CRD18827,40.0,40.0,100.0
CRD18828,33.0,33.0,100.0
CRD21500,2546.0,2546.0,100.0
CRD18732,581.0,581.0,100.0
CRD18737,317.0,317.0,100.0
CRD18741,38.0,38.0,100.0
SHRFO28DR,2.0,2.0,100.0
SHRFO34ND,1.0,1.0,100.0
SHRPGB10S,2.0,2.0,100.0
SHRQS2760H,127.0,127.0,100.0
SHRQS2770H,70.0,70.0,100.0
CRD18752,29.0,29.0,100.0
CRD18757,328.0,328.0,100.0
CRD18822,35.0,35.0,100.0
CRD18712,124.0,124.0,100.0
SHRSDAT1000,5.0,5.0,100.0
SHRSF-214MT1,65.0,65.0,100.0
SHRSF-222MT1,35.0,35.0,100.0
SHRSF-230MT1,14.0,14.0,100.0
SHRSF-234MT1,66.0,66.0,100.0
SHRSF-235MT1,2.0,2.0,100.0
SHRSF-240MT1,12.0,12.0,100.0
SHRSF-360MT1,15.0,15.0,100.0
SHRSF-730LD1,3.0,3.0,100.0
SHRSF-730MT1,22.0,22.0,100.0
SHRSF-780NT1,5.0,5.0,100.0
SHRSF-830MT1,10.0,10.0,100.0
SHRSF-880ST1,2.0,2.0,100.0
CRD18716,3.0,3.0,100.0
CRD18731,35.0,35.0,100.0
SHRUX-P115,6.0,6.0,100.0
SHRUX15CR,671.0,671.0,100.0
SHRUX30TD,2.0,2.0,100.0
SHRUX36ND,5.0,5.0,100.0
SHRUX3CR,498.0,498.0,100.0
SHRUX5CR,542.0,542.0,100.0
SHRUXB700,68.0,68.0,100.0
SHRUXCD600,1.0,1.0,100.0
SHRUXK01,1.0,1.0,100.0
CRD18043,72.0,72.0,100.0
CRD18053,114.0,114.0,100.0
CRD18101,221.0,221.0,100.0
CRD18113,64.0,64.0,100.0
PAP25301,461.0,461.0,100.0
PAP25303,738.0,738.0,100.0
PAP26100,871.0,871.0,100.0
PAP26102,261.0,261.0,100.0
PAP26103,536.0,536.0,100.0
PAP26500,2461.0,2461.0,100.0
KCS17900,22.0,22.0,100.0
KCS39105,2.0,2.0,100.0
KCS39180,44.0,44.0,100.0
KCS39505,3.0,3.0,100.0
KCS39575,1.0,1.0,100.0
KCS52306,78.0,78.0,100.0
KCS84106,3.0,3.0,100.0
SHRXEA302,2.0,2.0,100.0
SHRZT50DR,4.0,4.0,100.0
CRD16101,21.0,21.0,100.0
CRD16301,349.0,349.0,100.0
CRD16303,244.0,244.0,100.0
CRD16703,146.0,146.0,100.0
CRD16801,158.0,158.0,100.0
CRD17912,1.0,1.0,100.0
CRD18024,8.0,8.0,100.0
CRD18027,7.0,7.0,100.0
CRD18036,3.0,3.0,100.0
SHRSL5600,1.0,1.0,100.0
SHRZT50TD1,9.0,9.0,100.0
SHRZT81TD1,13.0,13.0,100.0
SHWFW36-K,312.0,312.0,100.0
SHWSB24-K,740.0,740.0,100.0
CRD11447,18.0,18.0,100.0
CRD11632,100.0,100.0,100.0
CRD11852,1.0,1.0,100.0
CRD11922,64.0,64.0,100.0
CRD11942,54.0,54.0,100.0
CRD13700,72.0,72.0,100.0
PAP02255,629.0,629.0,100.0
PAP06564,5911.0,5911.0,100.0
PAP066-04,13713.0,13713.0,100.0
PAP12132,2795.0,2795.0,100.0
PAP12242,4225.0,4225.0,100.0
KEB26547,15.0,15.0,100.0
KEB41931,143.0,143.0,100.0
KIM01005,2.0,2.0,100.0
KIM01080,21.0,21.0,100.0
SIL09751,16.0,16.0,100.0
SIL11340,17.0,17.0,100.0
SIL11440,9.0,9.0,100.0
SIL12580,41.0,41.0,100.0
SIL12586,56.0,56.0,100.0
SIL24000,19.0,19.0,100.0
SIL24006,4.0,4.0,100.0
SILCG-200,62.0,62.0,100.0
SILCG400,32.0,32.0,100.0
SILXTR265-11,54.0,54.0,100.0
CRD10901,144.0,144.0,100.0
CRD11101,18.0,18.0,100.0
CRD11120,91.0,91.0,100.0
CRD11131,134.0,134.0,100.0
SILXTR650,86.0,86.0,100.0
SJPS11220,1.0,1.0,100.0
SJPS11310,4.0,4.0,100.0
SJPS11531,1.0,1.0,100.0
SJPS11551,2.0,2.0,100.0
CRD09192,407.0,407.0,100.0
CRD09261,214.0,214.0,100.0
CRD09280,1.0,1.0,100.0
CRD10200,114.0,114.0,100.0
CRD10600,255.0,255.0,100.0
SHWSFD01,2.0,2.0,100.0
SJPS59706,62.0,62.0,100.0
SJPS59720,88.0,88.0,100.0
SJPS59750,4.0,4.0,100.0
SJPS60401,52.0,52.0,100.0
SJPS60436,770.0,770.0,100.0
CPM74199,137.0,137.0,100.0
CRA1001-19,80.0,80.0,100.0
CRA1001-82,45.0,45.0,100.0
CRA1030-19,20.0,20.0,100.0
CRA1041L-19,8.0,8.0,100.0
CRA1041R-19,11.0,11.0,100.0
CRA1043-19,16.0,16.0,100.0
CRA1130-19,19.0,19.0,100.0
KIM01510,282.0,282.0,100.0
PAG43516,79.0,79.0,100.0
PAG44192,97.0,97.0,100.0
PAG64102,170.0,170.0,100.0
PAG80273,2118.0,2118.0,100.0
PAG92291,198.0,198.0,100.0
PAP01633,269.0,269.0,100.0
KIM01804,57.0,57.0,100.0
KIM01900,56.0,56.0,100.0
KIM02049,76.0,76.0,100.0
KIM04142,2.0,2.0,100.0
CPM01946,259.0,259.0,100.0
SJPS60447,1112.0,1112.0,100.0
SJPS60851,1103.0,1103.0,100.0
CPM04174,218.0,218.0,100.0
CPM04601,212.0,212.0,100.0
CPM04941,2.0,2.0,100.0
CPM04944,66.0,66.0,100.0
CPM04988,81.0,81.0,100.0
CPM14290,551.0,551.0,100.0
CPM26017,3427.0,3427.0,100.0
CPLSTSW10O,20.0,20.0,100.0
CPLSTSW10R,4.0,4.0,100.0
CPLSTSW10Y,3.0,3.0,100.0
SJPS60953,477.0,477.0,100.0
SJPS61850,252.0,252.0,100.0
SJPS61851,469.0,469.0,100.0
SJPS61951,207.0,207.0,100.0
CPLSTSW14A,16.0,16.0,100.0
CPLSTSW14B,4.0,4.0,100.0
CPLSTSW14R,1.0,1.0,100.0
CPLSTSW16A,6.0,6.0,100.0
CPLSTSW16B,5.0,5.0,100.0
CPLSTSW16G,6.0,6.0,100.0
CPM01030,29.0,29.0,100.0
CPM01106,435.0,435.0,100.0
CPM01926,322.0,322.0,100.0
SLF197-144-000,3.0,3.0,100.0
SLT01713,54.0,54.0,100.0
SLT01714,570.0,570.0,100.0
SLT03208,383.0,383.0,100.0
SLT14850,514.0,514.0,100.0
SLT14851,228.0,228.0,100.0
COY37041015,117.0,117.0,100.0
CPLSSBA4B,1.0,1.0,100.0
CPLSSBA4G,1.0,1.0,100.0
CPLSSBA5A,56.0,56.0,100.0
CPLSSBA5B,1.0,1.0,100.0
CPLSTSW10G,13.0,13.0,100.0
KIM07006,4.0,4.0,100.0
KIM07805,176.0,176.0,100.0
KIM09602,1.0,1.0,100.0
PAG31241,7.0,7.0,100.0
PAG31973,87.0,87.0,100.0
PAG32311,2308.0,2308.0,100.0
PAG36551,1.0,1.0,100.0
PAG37106,9.0,9.0,100.0
PAG40725,14038.0,14038.0,100.0
PAG02280,101.0,101.0,100.0
SLT26120,167.0,167.0,100.0
SLT30531,189.0,189.0,100.0
SLT30534,78.0,78.0,100.0
SLT30543,12.0,12.0,100.0
SLT30545,16.0,16.0,100.0
SLT30562,155.0,155.0,100.0
SLT30563,5.0,5.0,100.0
COX35418,526.0,526.0,100.0
COX41772,25.0,25.0,100.0
COX41821,24.0,24.0,100.0
COX60184,407.0,407.0,100.0
COX35300,758.0,758.0,100.0
SLT40003,534.0,534.0,100.0
SLT40004,688.0,688.0,100.0
SLT60010,267.0,267.0,100.0
SLT60901,573.0,573.0,100.0
SLT60959,667.0,667.0,100.0
SLT61000,114.0,114.0,100.0
SLT63050,64.0,64.0,100.0
SMC10230,167.0,167.0,100.0
SMC10322,192.0,192.0,100.0
PAG02678,12.0,12.0,100.0
PAG06136,7.0,7.0,100.0
PAG06825,4.0,4.0,100.0
PAG06929,261.0,261.0,100.0
PAG06930,324.0,324.0,100.0
PAG06931,67.0,67.0,100.0
PAG07441,43.0,43.0,100.0
PAG31240,11.0,11.0,100.0
KIM09703,1.0,1.0,100.0
KIM110,1.0,1.0,100.0
KIM30270,78.0,78.0,100.0
KIM34015,109.0,109.0,100.0
SMC17657,153.0,153.0,100.0
SMC21000,443.0,443.0,100.0
SMC21025,42.0,42.0,100.0
SMC21050,118.0,118.0,100.0
SMC21060,302.0,302.0,100.0
SMC21065,73.0,73.0,100.0
SMC22200,843.0,843.0,100.0
SMD06010,36.0,36.0,100.0
